`id_pnts`,`id_sps`,`exam_priority`,`subject`,`points`
19242,8194,2,"Информатика и ИКТ",70
19243,8194,3,"Русский язык",78
19244,8195,1,Математика,72
19245,8195,2,"Информатика и ИКТ",51
19246,8195,3,"Русский язык",69
19247,8196,1,Математика,64
19248,8196,2,Физика,46
19249,8196,3,"Русский язык",60
19250,8198,1,Математика,97
19251,8198,2,"Информатика и ИКТ",83
19252,8198,3,"Русский язык",83
19253,8199,4,"Индивидуальное достижение",5
19254,8200,1,Математика,52
19255,8200,2,Физика,44
19256,8200,3,"Русский язык",61
19257,8202,1,Математика,76
19258,8202,2,Физика,73
19259,8202,3,"Русский язык",70
19260,8202,4,"Индивидуальное достижение",5
19261,8203,1,Математика,86
19262,8203,2,"Информатика и ИКТ",85
19263,8203,3,"Русский язык",69
19264,8204,1,Математика,82
19265,8204,2,Физика,84
19266,8204,3,"Русский язык",78
19267,8205,1,Математика,80
19268,8205,2,Физика,71
19269,8205,3,"Русский язык",97
19270,8205,4,"Индивидуальное достижение",5
19271,8206,1,Математика,74
19272,8206,2,"Информатика и ИКТ",78
19273,8206,3,"Русский язык",63
19274,8207,1,Математика,84
19275,8207,2,"Информатика и ИКТ",80
19276,8207,3,"Русский язык",81
19277,8208,1,Математика,70
19278,8208,2,"Информатика и ИКТ",59
19279,8208,3,"Русский язык",57
19280,8210,1,Математика,76
19281,8210,2,"Информатика и ИКТ",70
19282,8210,3,"Русский язык",61
19283,8212,1,Математика,0
19284,8212,2,Физика,54
19285,8212,3,"Русский язык",45
19286,8213,1,Математика,70
19287,8213,2,"Информатика и ИКТ",51
19288,8213,3,"Русский язык",83
19289,8217,1,Математика,64
19290,8217,2,Химия,39
19291,8217,3,"Русский язык",61
19292,8218,1,Математика,64
19293,8218,2,Химия,44
19294,8218,3,"Русский язык",63
19295,8220,4,"Индивидуальное достижение",5
19296,8225,1,Математика,72
19297,8225,2,Химия,58
19298,8225,3,"Русский язык",61
19299,8228,4,"Индивидуальное достижение",5
19300,8230,1,Биология,55
19301,8230,2,Обществознание,70
19302,8230,3,"Русский язык",61
19303,8231,1,Биология,65
19304,8231,2,Обществознание,66
19305,8231,3,"Русский язык",83
19306,8233,1,Биология,75
19307,8233,2,Обществознание,56
19308,8233,3,"Русский язык",58
19309,8234,1,Биология,63
19310,8234,2,Обществознание,70
19311,8234,3,"Русский язык",97
19312,8234,4,"Индивидуальное достижение",5
19313,8235,1,Биология,55
19314,8235,2,Обществознание,73
19315,8235,3,"Русский язык",63
19316,8237,1,Биология,93
19317,8237,2,Обществознание,79
19318,8237,3,"Русский язык",97
19319,8237,4,"Индивидуальное достижение",5
19320,8238,1,Биология,56
19321,8238,2,Обществознание,60
19322,8238,3,"Русский язык",57
19323,8239,1,Биология,40
19324,8239,2,Обществознание,71
19325,8239,3,"Русский язык",55
19326,8240,1,Биология,61
19327,8240,2,Обществознание,77
19328,8240,3,"Русский язык",64
19329,8241,1,Биология,63
19330,8241,2,Обществознание,64
19331,8241,3,"Русский язык",89
19332,8243,1,Биология,70
19333,8243,2,Обществознание,64
19334,8243,3,"Русский язык",60
19335,8244,1,Биология,42
19336,8244,2,Обществознание,66
19337,8244,3,"Русский язык",60
19338,8246,1,Биология,68
19339,8246,2,Обществознание,83
19340,8246,3,"Русский язык",86
19341,8247,1,Биология,76
19342,8247,2,Обществознание,72
19343,8247,3,"Русский язык",73
19344,8248,1,Биология,55
19345,8248,2,Обществознание,72
19346,8248,3,"Русский язык",69
19347,8249,1,Биология,73
19348,8249,2,Обществознание,68
19349,8249,3,"Русский язык",89
19350,8249,4,"Индивидуальное достижение",5
19351,8250,1,Биология,60
19352,8250,2,Обществознание,56
19353,8250,3,"Русский язык",83
19354,8250,4,"Индивидуальное достижение",5
19355,8251,1,Биология,63
19356,8251,2,Обществознание,56
19357,8251,3,"Русский язык",70
19358,8252,1,Биология,48
19359,8252,2,Обществознание,45
19360,8252,3,"Русский язык",57
19361,8253,1,Биология,43
19362,8253,2,Обществознание,66
19363,8253,3,"Русский язык",69
19364,8254,1,Биология,53
19365,8254,2,Обществознание,62
19366,8254,3,"Русский язык",86
19367,8255,1,Биология,73
19368,8255,2,Обществознание,57
19369,8255,3,"Русский язык",75
19370,8256,1,Биология,56
19371,8256,2,Обществознание,57
19372,8256,3,"Русский язык",72
19373,8257,1,Биология,63
19374,8257,2,Обществознание,73
19375,8257,3,"Русский язык",61
19376,8258,1,Биология,45
19377,8258,2,Обществознание,55
19378,8258,3,"Русский язык",67
19379,8259,1,Биология,61
19380,8259,2,Обществознание,66
19381,8259,3,"Русский язык",69
19382,8260,1,Биология,78
19383,8260,2,Обществознание,72
19384,8260,3,"Русский язык",89
19385,8260,4,"Индивидуальное достижение",5
19386,8262,1,Биология,51
19387,8262,2,Обществознание,62
19388,8262,3,"Русский язык",73
19389,8262,4,"Индивидуальное достижение",5
19390,8263,1,Биология,40
19391,8263,2,Обществознание,60
19392,8263,3,"Русский язык",45
19393,8264,1,Биология,81
19394,8264,2,Обществознание,73
19395,8264,3,"Русский язык",89
19396,8265,4,"Индивидуальное достижение",5
19397,8266,4,"Индивидуальное достижение",5
19398,8267,1,Биология,43
19399,8267,2,Обществознание,57
19400,8267,3,"Русский язык",72
19401,8270,1,Биология,68
19402,8270,2,Обществознание,83
19403,8270,3,"Русский язык",73
19404,8271,1,Биология,40
19405,8271,2,Обществознание,60
19406,8271,3,"Русский язык",75
19407,8272,1,Биология,85
19408,8272,2,Обществознание,81
19409,8272,3,"Русский язык",89
19410,8272,4,"Индивидуальное достижение",5
19411,8274,1,Биология,79
19412,8274,2,Обществознание,73
19413,8274,3,"Русский язык",81
19414,8275,1,Биология,66
19415,8275,2,Обществознание,75
19416,8275,3,"Русский язык",78
19417,8276,1,Биология,50
19418,8276,2,Обществознание,52
19419,8276,3,"Русский язык",42
19420,8278,1,Биология,78
19421,8278,2,Обществознание,66
19422,8278,3,"Русский язык",73
19423,8279,1,Биология,60
19424,8279,2,Обществознание,72
19425,8279,3,"Русский язык",91
19426,8279,4,"Индивидуальное достижение",5
19427,8280,1,Биология,46
19428,8280,2,Обществознание,45
19429,8280,3,"Русский язык",66
19430,8281,1,Биология,61
19431,8281,2,Обществознание,56
19432,8281,3,"Русский язык",75
19433,8282,3,"Русский язык",54
19434,8283,1,Биология,0
19435,8283,2,Обществознание,0
19436,8283,3,"Русский язык",61
19437,8284,1,Биология,56
19438,8284,2,Обществознание,59
19439,8284,3,"Русский язык",60
19440,8285,1,Биология,53
19441,8285,2,Обществознание,63
19442,8285,3,"Русский язык",66
19443,8286,1,Биология,75
19444,8286,2,Обществознание,81
19445,8286,3,"Русский язык",72
19446,8287,1,Биология,46
19447,8287,2,Обществознание,72
19448,8287,3,"Русский язык",63
19449,8288,1,Биология,48
19450,8288,2,Обществознание,53
19451,8288,3,"Русский язык",45
19452,8289,1,Биология,53
19453,8289,2,Обществознание,52
19454,8289,3,"Русский язык",60
19455,8290,1,Биология,68
19456,8290,2,Обществознание,71
19457,8290,3,"Русский язык",73
19458,8291,1,Биология,90
19459,8291,2,Обществознание,85
19460,8291,3,"Русский язык",91
19461,8291,4,"Индивидуальное достижение",5
19462,8292,1,Биология,68
19463,8292,2,Обществознание,57
19464,8292,3,"Русский язык",64
19465,8293,1,Биология,45
19466,8293,2,Обществознание,64
19467,8293,3,"Русский язык",69
19468,8293,4,"Индивидуальное достижение",5
19469,8294,1,Биология,0
19470,8294,2,Обществознание,0
19471,8294,3,"Русский язык",73
